Start,End,Start Time,End Time,Action
485980,486044,02:15:07.774,02:15:08.842,Capture and Fight
486045,486079,02:15:08.859,02:15:09.426,Fight and Capture
486080,486149,02:15:09.443,02:15:10.594,Fight and Capture
486150,486237,02:15:10.611,02:15:12.062,Fight
486238,486289,02:15:12.079,02:15:12.930,None
486290,486339,02:15:12.946,02:15:13.764,None
486340,486379,02:15:13.780,02:15:14.431,Fight
486380,486459,02:15:14.448,02:15:15.766,Fight
486460,486652,02:15:15.782,02:15:18.986,Fight
486653,486677,02:15:19.002,02:15:19.403,Fight
486678,486707,02:15:19.419,02:15:19.903,Fight
486708,486747,02:15:19.920,02:15:20.571,Fight
486748,486802,02:15:20.587,02:15:21.488,Fight
486803,486874,02:15:21.505,02:15:22.689,Fight
486875,486924,02:15:22.706,02:15:23.524,Fight
486925,486977,02:15:23.540,02:15:24.408,Fight
486978,487024,02:15:24.424,02:15:25.192,Fight
487025,487092,02:15:25.209,02:15:26.326,Fight
487093,487132,02:15:26.343,02:15:26.994,Fight
487133,487197,02:15:27.010,02:15:28.078,Fight
487198,487259,02:15:28.095,02:15:29.112,Fight
487260,487324,02:15:29.129,02:15:30.197,Fight
487325,487347,02:15:30.214,02:15:30.581,Fight
487348,487374,02:15:30.597,02:15:31.031,Fight
487375,487427,02:15:31.048,02:15:31.915,Fight
487428,487457,02:15:31.932,02:15:32.416,Fight
487458,487492,02:15:32.432,02:15:33.000,Fight
487493,487549,02:15:33.016,02:15:33.951,Fight
487550,487704,02:15:33.967,02:15:36.537,Fight
487705,487797,02:15:36.553,02:15:38.088,Fight
487798,487892,02:15:38.105,02:15:39.673,Fight
487893,487942,02:15:39.690,02:15:40.507,Fight
487943,488122,02:15:40.524,02:15:43.510,Fight
488123,488174,02:15:43.527,02:15:44.378,Pursuit
488175,488204,02:15:44.394,02:15:44.878,Fight
488205,488314,02:15:44.895,02:15:46.713,Fight
488315,488352,02:15:46.730,02:15:47.347,Fight
488353,488424,02:15:47.364,02:15:48.549,Fight
488425,488474,02:15:48.565,02:15:49.383,Fight
488475,488542,02:15:49.399,02:15:50.517,Fight
488543,488667,02:15:50.534,02:15:52.603,Fight
488668,488692,02:15:52.619,02:15:53.020,Fight
488693,488727,02:15:53.036,02:15:53.604,Fight
488728,488769,02:15:53.620,02:15:54.304,Fight
488770,488789,02:15:54.321,02:15:54.638,Fight
488790,488814,02:15:54.655,02:15:55.055,Fight
488815,488967,02:15:55.072,02:15:57.608,Fight
488968,489022,02:15:57.624,02:15:58.525,Fight
489023,489169,02:15:58.542,02:16:00.978,Fight
489170,489214,02:16:00.994,02:16:01.728,Fight
489215,489242,02:16:01.745,02:16:02.196,Fight
489243,489272,02:16:02.212,02:16:02.696,Fight
489273,489389,02:16:02.713,02:16:04.648,Fight
489390,489419,02:16:04.665,02:16:05.148,None
489420,489459,02:16:05.165,02:16:05.816,Fight
489460,489547,02:16:05.832,02:16:07.284,Fight
489548,489612,02:16:07.301,02:16:08.368,Fight
489613,489642,02:16:08.385,02:16:08.869,None
489643,489814,02:16:08.886,02:16:11.738,Fight
489815,489834,02:16:11.755,02:16:12.072,Fight
489835,489877,02:16:12.089,02:16:12.789,Fight
489878,489974,02:16:12.806,02:16:14.408,Fight
489975,490047,02:16:14.424,02:16:15.626,Fight
490048,490072,02:16:15.642,02:16:16.043,Fight
490073,490107,02:16:16.059,02:16:16.627,Fight
490108,490204,02:16:16.643,02:16:18.245,Fight
490205,490277,02:16:18.262,02:16:19.463,Fight
490278,490359,02:16:19.479,02:16:20.831,Fight
490360,490407,02:16:20.848,02:16:21.632,Fight
490408,490447,02:16:21.648,02:16:22.299,Fight
490448,490472,02:16:22.316,02:16:22.716,Fight
490473,490497,02:16:22.733,02:16:23.133,Fight
490498,490517,02:16:23.150,02:16:23.467,Fight
490518,490537,02:16:23.483,02:16:23.800,Fight
490538,490592,02:16:23.817,02:16:24.718,Fight
490593,490619,02:16:24.735,02:16:25.169,Fight
490620,490679,02:16:25.185,02:16:26.170,Fight
490680,490717,02:16:26.186,02:16:26.803,Fight
490718,490749,02:16:26.820,02:16:27.337,Fight
490750,490812,02:16:27.354,02:16:28.388,Fight
490813,490844,02:16:28.405,02:16:28.922,Fight
490845,490884,02:16:28.939,02:16:29.590,Fight
490885,490922,02:16:29.606,02:16:30.224,Fight
490923,490999,02:16:30.240,02:16:31.508,Fight
491000,491019,02:16:31.525,02:16:31.842,Fight
491020,491059,02:16:31.859,02:16:32.509,Fight
491060,491094,02:16:32.526,02:16:33.093,Fight
491095,491127,02:16:33.110,02:16:33.644,Fight
491128,491154,02:16:33.660,02:16:34.094,Fight
491155,491192,02:16:34.111,02:16:34.728,Fight
491193,491232,02:16:34.745,02:16:35.395,Fight
491233,491269,02:16:35.412,02:16:36.013,Fight
491270,491299,02:16:36.029,02:16:36.513,Fight
491300,491329,02:16:36.530,02:16:37.014,Fight
491330,491387,02:16:37.030,02:16:37.981,Fight
491388,491407,02:16:37.998,02:16:38.315,Fight
491408,491437,02:16:38.332,02:16:38.815,Fight
491438,491532,02:16:38.832,02:16:40.400,Fight
491533,491607,02:16:40.417,02:16:41.652,Fight
491608,491767,02:16:41.668,02:16:44.321,Fight
491768,491854,02:16:44.338,02:16:45.772,Fight
491855,491944,02:16:45.789,02:16:47.274,Fight
491945,492042,02:16:47.291,02:16:48.909,Fight
492043,492212,02:16:48.926,02:16:51.745,Fight
492213,492237,02:16:51.762,02:16:52.162,Fight
492238,492264,02:16:52.179,02:16:52.613,Fight
492265,492297,02:16:52.629,02:16:53.163,Fight
492298,492387,02:16:53.180,02:16:54.665,Fight
492388,492482,02:16:54.681,02:16:56.250,Fight
492483,492554,02:16:56.266,02:16:57.451,Fight
492555,492614,02:16:57.467,02:16:58.452,Fight
492615,492764,02:16:58.468,02:17:00.954,Fight
492765,492969,02:17:00.971,02:17:04.374,Fight
492970,493129,02:17:04.391,02:17:07.044,Fight
493130,493425,02:17:07.060,02:17:11.982,None
493426,493486,02:17:11.999,02:17:13.000,None
493487,495031,02:17:13.016,02:17:38.775,None
495032,496119,02:17:38.792,02:17:56.927,None
496120,496336,02:17:56.944,02:18:00.547,None
496337,496659,02:18:00.564,02:18:05.936,None
496660,496849,02:18:05.953,02:18:09.106,None
496850,497336,02:18:09.122,02:18:17.231,None
497337,497746,02:18:17.247,02:18:24.071,None
497747,498436,02:18:24.087,02:18:35.582,None
498437,499061,02:18:35.599,02:18:46.009,None
499062,499559,02:18:46.026,02:18:54.318,None
499560,499746,02:18:54.334,02:18:57.437,None
499747,499906,02:18:57.454,02:19:00.107,None
499907,499999,02:19:00.123,02:19:01.658,None
500000,500191,02:19:01.675,02:19:04.862,None
500192,500501,02:19:04.878,02:19:10.033,None
500502,501606,02:19:10.050,02:19:28.468,None
501607,501686,02:19:28.485,02:19:29.803,None
501687,501841,02:19:29.820,02:19:32.389,None
501842,501936,02:19:32.406,02:19:33.974,None
501937,502141,02:19:33.991,02:19:37.394,None
502142,502216,02:19:37.411,02:19:38.645,None
502217,502666,02:19:38.662,02:19:46.153,None
502667,502843,02:19:46.170,02:19:49.106,None
502844,503038,02:19:49.122,02:19:52.359,None
503039,503326,02:19:52.376,02:19:57.164,None
503327,503446,02:19:57.181,02:19:59.166,None
503447,503633,02:19:59.183,02:20:02.286,None
503634,505441,02:20:02.302,02:20:32.449,None
505442,505588,02:20:32.466,02:20:34.902,None
505589,506776,02:20:34.918,02:20:54.721,None
506777,507586,02:20:54.738,02:21:08.235,None
507587,508844,02:21:08.252,02:21:29.223,None
508845,508949,02:21:29.239,02:21:30.974,None
508950,509114,02:21:30.991,02:21:33.727,None
509115,509231,02:21:33.744,02:21:35.679,None
509232,509476,02:21:35.696,02:21:39.766,None
509477,509746,02:21:39.783,02:21:44.271,None
509747,509864,02:21:44.288,02:21:46.240,None
509865,509979,02:21:46.256,02:21:48.158,None
509980,510254,02:21:48.175,02:21:52.746,None
510255,510566,02:21:52.763,02:21:57.951,None
510567,510934,02:21:57.968,02:22:04.091,None
510935,511079,02:22:04.107,02:22:06.510,None
511080,511289,02:22:06.527,02:22:10.013,None
511290,511459,02:22:10.030,02:22:12.850,None
511460,511789,02:22:12.866,02:22:18.355,None
511790,512034,02:22:18.372,02:22:22.442,None
512035,512144,02:22:22.459,02:22:24.278,None
512145,512354,02:22:24.294,02:22:27.781,None
512355,512451,02:22:27.798,02:22:29.399,None
512452,512606,02:22:29.416,02:22:31.985,None
